Gene	KO01	KO02	KO03	WT01	WT02	WT03
ADSS!ENSG00000035687.9	11.5614617480639	11.4333776785206	11.4056319354344	11.6210423807623	11.5487852469179	11.4713531146839
STAP1!ENSG00000035720.7	11.3852821539796	11.3624213086972	11.2309816480969	11.3296798610231	11.4057233990925	11.3261659916562
TIMP2!ENSG00000035862.12	9.54550884797324	9.63959580845941	9.76212130653891	9.44238531412026	9.49180494072855	9.34286949703663
RFC1!ENSG00000035928.14	13.366479178423	13.3481929092846	13.3583812350653	13.2350248311506	13.2534057791161	13.1884567383669
TBC1D23!ENSG00000036054.12	11.0760826700255	10.9911508320627	10.7271503811227	11.0415635953703	11.0132252755731	10.8940144296593
CUL3!ENSG00000036257.12	12.8696353576147	12.8043032892056	12.7413762314613	12.9643694639808	12.9510824830053	12.9239651459872
MYOM2!ENSG00000036448.9	4.57275847460173	4.52344418035145	4.50327473189626	4.42331142242814	4.41819322089577	4.48386751292562
OTC!ENSG00000036473.6	-1.48954435148995	-1.48269723767517	-1.48811341839831	-1.48878964306907	-1.48911486531749	-1.48291488644064
CYP46A1!ENSG00000036530.8	3.44551300287509	3.52746828016303	3.46219020684699	3.45543165449926	3.48662739083814	3.48284174831722
ZZZ3!ENSG00000036549.12	12.1012808067814	12.0834088046898	12.0475092620727	12.0634939082177	12.0659755622106	11.9143005583309
SLC18A1!ENSG00000036565.14	-1.96534489891932	-1.96832167968622	-1.96785526225543	-1.96820208302409	-1.96836888236617	-1.96843330695362
USP2!ENSG00000036672.15	10.6692748172301	10.7515662837245	10.8983792113175	10.5366079166878	10.649735010491	10.5737643790828
CASR!ENSG00000036828.13	5.5227452368351	5.56705885578821	5.49267539458182	5.33103570690448	5.34250692421864	5.3463012975783
TUBG2!ENSG00000037042.8	8.11393149491485	8.11138765564102	8.13425170212233	8.18305574277606	8.23484271892051	8.24898079196839
RPL26L1!ENSG00000037241.7	8.66757097691351	8.64982499686037	8.56656954036415	8.5993673794245	8.63125667450623	8.73656963866041
FLT4!ENSG00000037280.15	-1.01632517401937	-1.01606681690543	-1.00586775414326	-1.01578070967452	-1.01611338169401	-0.999308150718555
NSUN2!ENSG00000037474.14	12.9976370517395	12.9307400104555	12.8431528303407	13.0061315194584	12.9615069061406	13.0159349153282
FBXO42!ENSG00000037637.10	10.9777197689635	10.9850302429133	11.0262527865836	11.0474001565343	11.080314375828	11.011143956875
MFAP3!ENSG00000037749.11	10.2666052042275	10.2857145051066	10.0615330755909	10.304494764318	10.3094973533103	10.1767990169554
MRI1!ENSG00000037757.13	9.92280532059631	10.0669260164485	10.1061730005592	9.98834969839112	9.93668027720759	9.96743249528767
METTL1!ENSG00000037897.16	9.92068864914009	10.0072841755553	10.093874195045	9.85890711479531	9.87046008514105	10.015599382209
HOXC8!ENSG00000037965.5	-0.229450017901234	-0.229012659700712	-0.20740245942195	-0.228809938358165	-0.229091517283243	-0.204238434904283
AGA!ENSG00000038002.8	9.19080499291134	9.10847752958769	8.97206830785028	9.23886621219037	9.24531137628207	9.08418282748652
PI4K2B!ENSG00000038210.12	10.3408869649238	10.1690754841739	9.47330853419637	10.3388686378241	10.3538608809686	10.0074532445642
BOD1L1!ENSG00000038219.12	12.9446137533643	12.9575697067976	13.0357657496654	12.8566815744559	12.8337722371738	12.7391810493336
MAT2B!ENSG00000038274.16	11.2089599273606	11.0895801565513	10.9910736748911	11.9578874117432	11.9411315003642	11.877705924843
TLL1!ENSG00000038295.7	10.1270737939633	9.95326477451349	9.93512775189973	10.2413115437318	10.2020997458072	10.2109021489771
EDC4!ENSG00000038358.14	12.5961584857045	12.6181519317779	12.6636719415699	12.5579244725247	12.5101791216246	12.5925089566409
TRIO!ENSG00000038382.17	10.0942544052722	10.1297399837917	10.2402852171382	9.97836922616871	10.0860711631348	9.91836786251446
VCAN!ENSG00000038427.15	2.11717317426626	2.12360778412679	2.13554998026831	2.11784136639862	2.13059214478066	2.08853103280656
CLEC16A!ENSG00000038532.14	12.0634592428499	12.1290340356788	12.2406234764839	12.0440786156913	12.0573971907689	12.0965135436705
MSR1!ENSG00000038945.14	4.39159996992216	4.41055228795453	4.39706231085223	4.36831539284136	4.47489037040854	4.40668643650838
