Gene	KO01	KO02	KO03	WT01	WT02	WT03
FRG2B!ENSG00000225899.7	6.57725002902306	6.43598955016671	6.43598955016671	6.59513337241247	6.43598955016671	6.64549266886008
NOL7!ENSG00000225921.6	12.3941954420166	12.4451760933846	12.4827489243834	12.2845850127144	12.3328401044838	12.4366263765024
CTAGE4!ENSG00000225932.3	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
C5orf67!ENSG00000225940.5	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
NTF4!ENSG00000225950.7	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
ELFN1!ENSG00000225968.7	6.6356823948431	6.70141854070019	6.742314556022	6.66093908602759	6.73792835475373	6.58419564884627
PIGBOS1!ENSG00000225973.3	8.21673839015759	8.14930184958312	8.42923079498	8.21791980716334	8.14858862875522	8.13914816919688
CT47A6!ENSG00000226023.5	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
FTCDNL1!ENSG00000226124.6	6.96183340499257	6.74233712596034	6.83096205915963	7.00635987991008	7.03662268857543	6.87906008492935
TEX22!ENSG00000226174.6	7.07826778133724	7.23767808217843	7.17948481748135	7.39950842371224	7.24002327856004	7.28811169612416
OR52I2!ENSG00000226288.1	6.43598955016671	6.43598955016671	6.43598955016671	6.59513337241247	6.43598955016671	6.43598955016671
CROCC2!ENSG00000226321.5	6.43598955016671	6.43598955016671	6.43598955016671	6.59513337241247	6.43598955016671	6.43598955016671
DCAF8L1!ENSG00000226372.2	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
USP17L7!ENSG00000226430.5	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
TMEM185B!ENSG00000226479.3	9.20652129533791	9.19361086156284	9.08570547154074	9.29314283242894	9.30011055550059	9.29160729972635
CT47A9!ENSG00000226600.3	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
KIF4B!ENSG00000226650.5	6.8088404587735	7.00646680076246	6.90274979363116	7.00635987991008	6.83487468359728	6.92539965627393
CT47A12!ENSG00000226685.4	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
HSBP1L1!ENSG00000226742.3	8.14884904257752	8.02193948934753	8.21330907333352	8.41368088780379	8.44557616097016	8.38195305159211
TAS2R46!ENSG00000226761.3	6.7181733470416	6.43598955016671	6.61306760531873	6.66093908602759	6.43598955016671	6.64549266886008
SRRM5!ENSG00000226763.4	7.81062700343886	7.74586907372128	7.89699365461971	7.55584705856705	7.61303250840185	7.71942585458145
PGAM4!ENSG00000226784.2	6.68046500788424	6.58937901699475	6.43598955016671	6.59513337241247	6.58716545716451	6.64549266886008
ERVMER34-1!ENSG00000226887.7	6.90264767071977	6.77833660474549	6.7894830826289	6.82483037325468	6.99833015844356	6.76680893488246
CT47A11!ENSG00000226929.3	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
RBMY1J!ENSG00000226941.7	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
LTA!ENSG00000226979.8	12.5223918934851	12.7475407729813	13.132315738317	11.987160004422	11.9308261746098	12.4767694698546
WDR46!ENSG00000227057.7	12.2366858221146	12.1989156636262	12.1646301208496	12.2336679543579	12.1820123492546	12.3641324841275
ANHX!ENSG00000227059.6	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
ZNF717!ENSG00000227124.8	8.72429900930293	8.84731794536457	8.83652701748578	8.86105999049008	8.90136154804256	8.78631270724926
USP17L5!ENSG00000227140.3	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
PRR20D!ENSG00000227151.4	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
SPANXB1!ENSG00000227234.1	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
KLLN!ENSG00000227268.3	8.70643284649908	8.79212044166816	8.71581537113682	8.55785028587241	8.49092390318683	8.51471160175812
PARG!ENSG00000227345.8	10.9338772831685	10.7820640606867	10.6648539892532	11.008752126179	11.0571962196932	10.8795066217392
AKR1B15!ENSG00000227471.8	6.68046500788424	6.58937901699475	6.43598955016671	6.71135632452955	6.73792835475373	6.43598955016671
GAGE12D!ENSG00000227488.2	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
SCAMP4!ENSG00000227500.9	12.1448937841104	12.2201100826459	12.6356840605265	11.9301808023492	11.9833311154668	12.2332000586412
LTB!ENSG00000227507.2	12.1152039005484	12.0667356116951	12.181770757071	11.7215237777232	11.7623381365776	11.9649253573441
USP17L12!ENSG00000227551.1	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
RD3L!ENSG00000227729.3	6.43598955016671	6.43598955016671	6.43598955016671	6.59513337241247	6.43598955016671	6.43598955016671
C1orf234!ENSG00000227868.5	6.43598955016671	6.70141854070019	6.43598955016671	6.59513337241247	6.58716545716451	6.64549266886008
MRLN!ENSG00000227877.6	6.57725002902306	6.43598955016671	6.742314556022	6.66093908602759	6.58716545716451	6.58419564884627
POLR2J2!ENSG00000228049.7	6.75135551147802	6.81083718500428	7.06974636294003	6.71135632452955	6.69759515806777	6.92539965627393
BOD1L2!ENSG00000228075.4	6.43598955016671	6.58937901699475	6.61306760531873	6.43598955016671	6.43598955016671	6.43598955016671
IFNA14!ENSG00000228083.2	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
RP11-745O10.4!ENSG00000228144.2	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
